60.26.94.80 - - [05/Jun/2021:06:25:12 +0000] "GET /aboutus.php HTTP/1.1" 404 0 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2)"
27.63.146.5 - - [05/Jun/2021:06:27:55 +0000] "GET /wp-content/cache/minify/f0f3c.js HTTP/2.0" 200 2345 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:27:55 +0000] "GET /wp-content/cache/minify/67148.js HTTP/2.0" 200 1999 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:27:55 +0000] "GET /wp-content/cache/minify/818c0.js HTTP/2.0" 200 34204 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:27:55 +0000] "GET /superpwa-manifest.json HTTP/2.0" 200 330 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:27:55 +0000] "GET /wp-content/cache/minify/9e7c6.js HTTP/2.0" 200 2699 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:27:55 +0000] "GET /wp-content/cache/minify/cac72.js HTTP/2.0" 200 4003 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:27:55 +0000] "GET /wp-content/themes/nirvana/fonts/elusive.woff HTTP/2.0" 200 14737 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:27:56 +0000] "GET /arshkalp-vati/ HTTP/2.0" 200 40364 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:27:56 +0000] "GET /superpwa-manifest.json HTTP/2.0" 200 367 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:27:56 +0000] "GET /wp-content/cache/minify/f0f3c.js HTTP/2.0" 200 2345 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:27:56 +0000] "GET /wp-content/cache/minify/67148.js HTTP/2.0" 200 1999 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:27:56 +0000] "GET /wp-content/cache/minify/818c0.js HTTP/2.0" 200 34204 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:27:56 +0000] "GET /wp-content/cache/minify/9e7c6.js HTTP/2.0" 200 2699 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:27:56 +0000] "GET /wp-content/cache/minify/cac72.js HTTP/2.0" 200 4003 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:27:57 +0000] "GET /wp-content/themes/nirvana/fonts/elusive.woff HTTP/2.0" 200 14737 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
120.59.29.110 - - [05/Jun/2021:06:27:57 +0000] "POST /xmlrpc.php HTTP/1.1" 403 415 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
27.63.146.5 - - [05/Jun/2021:06:27:58 +0000] "GET /wp-content/themes/nirvana/fonts/opensans-bold-webfont.woff HTTP/2.0" 200 25455 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
120.59.29.110 - - [05/Jun/2021:06:27:58 +0000] "POST /wp-login.php HTTP/1.1" 200 8953 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
119.82.72.130 - - [05/Jun/2021:06:27:58 +0000] "GET /wp-content/uploads/2018/08/divy-arshkalp-vati.jpg HTTP/2.0" 200 23853 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
103.125.53.124 - - [05/Jun/2021:06:28:00 +0000] "GET /herbs/cassia-tora/3035/ HTTP/2.0" 304 0 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:28:02 +0000] "GET /wp-content/themes/nirvana/fonts/opensans-light-webfont.woff HTTP/2.0" 200 24021 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
103.125.53.124 - - [05/Jun/2021:06:28:02 +0000] "GET /superpwa-sw.js HTTP/2.0" 304 0 "https://www.bimbima.com/herbs/cassia-tora/3035/" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
103.125.53.124 - - [05/Jun/2021:06:28:05 +0000] "GET /superpwa-sw.js HTTP/2.0" 304 0 "https://www.bimbima.com/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
17.121.115.62 - - [05/Jun/2021:06:28:05 +0000] "GET /ayurveda/m2-tone-for-gynaecological-disorders/705/ HTTP/1.1" 200 31484 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
3.223.183.74 - - [05/Jun/2021:06:28:07 +0000] "GET /tentex-forte HTTP/1.1" 301 31 "-" "ias-va/3.1 (+https://www.admantx.com/service-fetcher.html)"
45.64.16.193 - - [05/Jun/2021:06:28:07 +0000] "GET /superpwa-sw.js HTTP/2.0" 304 0 "https://ayurhindi.in/" "Mozilla/5.0 (Linux; Android 7.1.1; XT1562) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
139.64.42.34 - - [05/Jun/2021:06:28:08 +0000] "GET /wp-content/uploads/2016/07/sal-tree.jpg HTTP/2.0" 200 35293 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
3.223.183.74 - - [05/Jun/2021:06:28:08 +0000] "GET /tentex-forte/ HTTP/1.1" 200 40545 "-" "ias-va/3.1 (+https://www.admantx.com/service-fetcher.html)"
192.99.101.79 - - [05/Jun/2021:06:28:08 +0000] "GET /health/?tag=/chila%20recipe HTTP/1.1" 200 28757 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"
45.64.16.193 - - [05/Jun/2021:06:28:08 +0000] "GET /superpwa-sw.js HTTP/2.0" 304 0 "https://ayurhindi.in/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 7.1.1; XT1562) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:28:09 +0000] "GET /wp-content/uploads/2018/08/h18.jpg HTTP/2.0" 200 768 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:28:09 +0000] "GET /superpwa-sw.js HTTP/2.0" 200 1000 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:28:09 +0000] "GET /wp-content/uploads/2018/08/h18-sm.png HTTP/2.0" 200 5090 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:28:09 +0000] "GET / HTTP/2.0" 200 48210 "https://health18.in/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:28:09 +0000] "GET /superpwa-sw.js HTTP/2.0" 304 0 "https://health18.in/medicine/looz-syrup/1910/" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
27.63.146.5 - - [05/Jun/2021:06:28:09 +0000] "GET / HTTP/2.0" 304 0 "https://health18.in/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 5.1.1; vivo Y51L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:10 +0000] "GET /medicine/medohar-guggul/3842 HTTP/2.0" 200 69989 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:10 +0000] "GET /superpwa-manifest.json HTTP/2.0" 200 349 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:10 +0000] "GET /wp-content/cache/minify/7d482.js HTTP/2.0" 200 239 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:10 +0000] "GET /wp-content/cache/minify/67148.js HTTP/2.0" 200 1999 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:10 +0000] "GET /wp-content/cache/minify/73395.js HTTP/2.0" 200 36647 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:10 +0000] "GET /wp-content/cache/minify/9e7c6.js HTTP/2.0" 200 2699 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:10 +0000] "GET /wp-content/cache/minify/54359.js HTTP/2.0" 200 4910 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:28:11 +0000] "GET /superpwa-sw.js HTTP/2.0" 200 999 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:28:11 +0000] "GET /wp-content/uploads/2018/08/ayur-s.png HTTP/2.0" 200 43225 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:28:11 +0000] "GET /wp-content/uploads/2018/08/ayurhindi.jpg HTTP/2.0" 200 574 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:28:11 +0000] "GET /superpwa-sw.js HTTP/2.0" 304 0 "https://ayurhindi.in/arshkalp-vati/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
119.82.72.130 - - [05/Jun/2021:06:28:11 +0000] "GET / HTTP/2.0" 200 36832 "https://ayurhindi.in/superpwa-sw.js" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36"
106.201.43.184 - - [05/Jun/2021:06:28:13 +0000] "GET /wp-content/uploads/2014/08/dasmool-herb.jpg HTTP/2.0" 200 60559 "https://www.google.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Safari/605.1.15"
66.249.79.209 - - [05/Jun/2021:06:28:14 +0000] "GET /d/chloride-blood-test/1692/ HTTP/1.1" 200 51322 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.97 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
113.193.134.179 - - [05/Jun/2021:06:28:14 +0000] "GET /wp-content/uploads/2018/08/bacteria-culture-test-150x150.jpg HTTP/2.0" 200 3612 "https://health18.in/d/rf-test/1726/" "Mozilla/5.0 (Linux; Android 10; CPH2095) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
66.249.68.26 - - [05/Jun/2021:06:28:15 +0000] "GET /herbs/sweet-marjoram-information-uses-and-warning/46/?amp HTTP/1.1" 200 20524 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.97 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
113.193.134.179 - - [05/Jun/2021:06:28:15 +0000] "GET /wp-content/uploads/2018/09/urine-crystal-test-150x150.jpg HTTP/2.0" 200 2705 "https://health18.in/d/rf-test/1726/" "Mozilla/5.0 (Linux; Android 10; CPH2095) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
113.193.134.179 - - [05/Jun/2021:06:28:15 +0000] "GET /wp-content/uploads/2018/08/urine-test-150x150.jpg HTTP/2.0" 200 2598 "https://health18.in/d/rf-test/1726/" "Mozilla/5.0 (Linux; Android 10; CPH2095) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
113.193.134.179 - - [05/Jun/2021:06:28:16 +0000] "GET /wp-content/uploads/2018/08/blood-test-150x150.jpg HTTP/2.0" 200 6466 "https://health18.in/d/rf-test/1726/" "Mozilla/5.0 (Linux; Android 10; CPH2095) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:16 +0000] "GET /wp-content/uploads/2015/07/guggulu-768x512.jpg HTTP/2.0" 200 88672 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
141.226.10.254 - - [05/Jun/2021:06:28:17 +0000] "POST /wp-login.php HTTP/1.1" 200 2443 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
185.240.97.254 - - [05/Jun/2021:06:28:18 +0000] "POST /wp-login.php HTTP/1.1" 200 2443 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
5.188.48.90 - - [05/Jun/2021:06:28:21 +0000] "GET /s/vigora-spray/674/ HTTP/1.0" 200 243757 "https://health18.in/s/vigora-spray/674/#comment-4561/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4093.3 Safari/537.36"
66.249.68.26 - - [05/Jun/2021:06:28:21 +0000] "GET /homeopathy/dark-circle/4973/?amp HTTP/1.1" 200 15318 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.97 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
5.188.48.90 - - [05/Jun/2021:06:28:22 +0000] "POST /wp-comments-post.php HTTP/1.0" 499 0 "https://health18.in/s/vigora-spray/674/#comment-4561/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4093.3 Safari/537.36"
212.252.139.165 - - [05/Jun/2021:06:28:23 +0000] "POST /xmlrpc.php HTTP/1.1" 403 415 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
14.139.48.34 - - [05/Jun/2021:06:28:24 +0000] "GET /medicine/pancha-nimba/850 HTTP/2.0" 200 58864 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 11; SM-M307F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36"
5.156.22.220 - - [05/Jun/2021:06:28:24 +0000] "POST /xmlrpc.php HTTP/1.1" 403 415 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
212.252.139.165 - - [05/Jun/2021:06:28:24 +0000] "POST /wp-login.php HTTP/1.1" 200 8953 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
47.29.70.39 - - [05/Jun/2021:06:28:25 +0000] "GET /superpwa-sw.js HTTP/2.0" 200 1000 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:25 +0000] "GET /wp-content/uploads/2018/08/bimbim2.jpg HTTP/2.0" 200 731 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:25 +0000] "GET /wp-content/uploads/2018/08/bimbim2.png HTTP/2.0" 200 45678 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:25 +0000] "GET / HTTP/2.0" 200 57792 "https://www.bimbim.in/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
47.29.70.39 - - [05/Jun/2021:06:28:25 +0000] "GET /superpwa-sw.js HTTP/2.0" 304 0 "https://www.bimbim.in/medicine/medohar-guggul/3842" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
14.139.48.34 - - [05/Jun/2021:06:28:25 +0000] "GET /wp-content/cache/minify/54359.js HTTP/2.0" 200 4910 "https://www.bimbim.in/medicine/pancha-nimba/850" "Mozilla/5.0 (Linux; Android 11; SM-M307F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36"
5.156.22.220 - - [05/Jun/2021:06:28:26 +0000] "POST /wp-login.php HTTP/1.1" 200 8953 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
47.29.70.39 - - [05/Jun/2021:06:28:26 +0000] "GET / HTTP/2.0" 304 0 "https://www.bimbim.in/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Mobile Safari/537.36"
113.193.134.179 - - [05/Jun/2021:06:28:30 +0000] "GET /wp-content/uploads/2017/08/g-pill-250x150.jpg HTTP/2.0" 200 3231 "https://health18.in/d/rf-test/1726/" "Mozilla/5.0 (Linux; Android 10; CPH2095) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
113.193.134.179 - - [05/Jun/2021:06:28:30 +0000] "GET /wp-content/uploads/2017/08/hiv-250x150.jpg HTTP/2.0" 200 14965 "https://health18.in/d/rf-test/1726/" "Mozilla/5.0 (Linux; Android 10; CPH2095) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
185.81.93.44 - - [05/Jun/2021:06:28:30 +0000] "POST /wp-login.php HTTP/1.1" 200 2443 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0"
156.215.189.16 - - [05/Jun/2021:06:28:31 +0000] "POST /xmlrpc.php HTTP/1.1" 403 415 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
113.193.134.179 - - [05/Jun/2021:06:28:31 +0000] "GET /wp-content/uploads/2018/01/anal-fissure-250x150.jpg HTTP/2.0" 200 7378 "https://health18.in/d/rf-test/1726/" "Mozilla/5.0 (Linux; Android 10; CPH2095) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
186.220.177.14 - - [05/Jun/2021:06:28:31 +0000] "POST /xmlrpc.php HTTP/1.1" 403 415 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
185.191.171.35 - - [05/Jun/2021:06:28:31 +0000] "GET /health/post/2016/09/12/sarpagandha.aspx HTTP/1.1" 301 194 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
113.193.134.179 - - [05/Jun/2021:06:28:31 +0000] "GET /wp-content/uploads/2017/12/smoking-250x150.jpg HTTP/2.0" 200 4300 "https://health18.in/d/rf-test/1726/" "Mozilla/5.0 (Linux; Android 10; CPH2095) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36"
156.215.189.16 - - [05/Jun/2021:06:28:32 +0000] "POST /wp-login.php HTTP/1.1" 200 8953 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
14.139.48.34 - - [05/Jun/2021:06:28:32 +0000] "GET /superpwa-sw.js HTTP/2.0" 200 1000 "https://www.bimbim.in/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 11; SM-M307F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36"
14.139.48.34 - - [05/Jun/2021:06:28:32 +0000] "GET / HTTP/2.0" 200 57792 "https://www.bimbim.in/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 11; SM-M307F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36"
186.220.177.14 - - [05/Jun/2021:06:28:32 +0000] "POST /wp-login.php HTTP/1.1" 200 8970 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
14.139.48.34 - - [05/Jun/2021:06:28:33 +0000] "GET / HTTP/2.0" 304 0 "https://www.bimbim.in/superpwa-sw.js" "Mozilla/5.0 (Linux; Android 11; SM-M307F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36"
188.187.178.8 - - [05/Jun/2021:06:28:33 +0000] "POST /wp-login.php HTTP/1.1" 200 2443 "-" "Mozilla/5.0 (Windows NT 10.0; rv:68.0) Gecko/20100101 Firefox/68.0"
14.139.48.34 - - [05/Jun/2021:06:28:34 +0000] "GET /wp-content/uploads/2018/08/bimbim2.jpg HTTP/2.0" 200 731 "https://www.bimbim.in/medicine/pancha-nimba/850" "Mozilla/5.0 (Linux; Android 11; SM-M307F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36"
14.139.48.34 - - [05/Jun/2021:06:28:34 +0000] "GET /superpwa-sw.js HTTP/2.0" 304 0 "https://www.bimbim.in/medicine/pancha-nimba/850" "Mozilla/5.0 (Linux; Android 11; SM-M307F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36"
185.191.171.36 - - [05/Jun/2021:06:28:34 +0000] "GET /health/post/2016/09/12/sarpagandha.aspx HTTP/1.1" 301 31 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
